Source,CH1,CH2
Second,Volt,Volt
-0.00241000000,-0.60000,-0.08000
-0.00239999984,-0.40000,-0.10000
-0.00239000000,-0.60000,-0.08000
-0.00238000000,-0.60000,-0.08000
-0.00236999984,-0.60000,-0.10000
-0.00236000000,-0.60000,-0.08000
-0.00235000000,-0.60000,-0.10000
-0.00233999984,-0.60000,-0.08000
-0.00233000000,-0.60000,-0.08000
-0.00232000000,-0.60000,-0.08000
-0.00230999984,-0.40000,-0.08000
-0.00230000000,-0.60000,-0.08000
-0.00229000000,-0.40000,-0.08000
-0.00227999984,-0.60000,-0.08000
-0.00227000000,-0.40000,-0.08000
-0.00226000000,-0.60000,-0.08000
-0.00224999984,-0.40000,-0.08000
-0.00224000000,-0.60000,-0.08000
-0.00223000000,-0.60000,-0.08000
-0.00221999984,-0.60000,-0.08000
-0.00220999984,-0.60000,-0.08000
-0.00220000000,-0.60000,-0.08000
-0.00218999984,-0.60000,-0.08000
-0.00217999984,-0.60000,-0.08000
-0.00217000000,-0.60000,-0.08000
-0.00215999984,-0.40000,-0.08000
-0.00214999984,-0.60000,-0.08000
-0.00214000000,-0.40000,-0.08000
-0.00212999984,-0.60000,-0.08000
-0.00211999984,-0.40000,-0.08000
-0.00211000000,-0.60000,-0.10000
-0.00210000000,-0.60000,-0.08000
-0.00208999984,-0.60000,-0.08000
-0.00208000000,-0.60000,-0.10000
-0.00207000000,-0.60000,-0.08000
-0.00205999984,-0.40000,-0.08000
-0.00205000000,-0.60000,-0.08000
-0.00204000000,-0.40000,-0.08000
-0.00202999984,-0.60000,-0.08000
-0.00202000000,-0.60000,-0.08000
-0.00201000000,-0.40000,-0.10000
-0.00199999984,-0.40000,-0.08000
-0.00199000000,-0.60000,-0.08000
-0.00198000000,-0.60000,-0.08000
-0.00196999984,-0.60000,-0.08000
-0.00196000000,-0.40000,-0.08000
-0.00195000000,-0.40000,-0.08000
-0.00194000000,-0.40000,-0.08000
-0.00192999988,-0.40000,-0.10000
-0.00192000000,-0.40000,-0.06000
-0.00191000000,-0.60000,-0.08000
-0.00189999988,-0.60000,-0.08000
-0.00189000000,-0.40000,-0.08000
-0.00188000000,-0.60000,-0.08000
-0.00186999988,-0.60000,-0.08000
-0.00186000000,-0.60000,-0.08000
-0.00185000000,-0.60000,-0.08000
-0.00183999988,-0.40000,-0.08000
-0.00183000000,-0.40000,-0.10000
-0.00182000000,-0.60000,-0.08000
-0.00180999988,-0.60000,-0.08000
-0.00180000000,-0.40000,-0.10000
-0.00179000000,-0.60000,-0.10000
-0.00177999988,-0.60000,-0.08000
-0.00177000000,-0.60000,-0.08000
-0.00176000000,-0.60000,-0.08000
-0.00175000000,-0.60000,-0.08000
-0.00174000000,-0.40000,-0.08000
-0.00172999988,-0.60000,-0.08000
-0.00172000000,-0.40000,-0.08000
-0.00171000000,-0.60000,-0.08000
-0.00169999988,-0.60000,-0.10000
-0.00169000000,-0.60000,-0.08000
-0.00168000000,-0.60000,-0.08000
-0.00166999988,-0.40000,-0.10000
-0.00166000000,-0.60000,-0.06000
-0.00165000000,-0.60000,-0.08000
-0.00163999988,-0.60000,-0.08000
-0.00163000000,-0.60000,-0.08000
-0.00162000000,-0.60000,-0.08000
-0.00160999988,-0.60000,-0.08000
-0.00160000000,-0.60000,-0.08000
-0.00159000000,-0.40000,-0.08000
-0.00157999988,-0.60000,-0.08000
-0.00157000000,-0.60000,-0.08000
-0.00156000000,-0.60000,-0.08000
-0.00154999988,-0.60000,-0.08000
-0.00154000000,-0.60000,-0.08000
-0.00153000000,-0.60000,-0.08000
-0.00151999988,-0.60000,-0.08000
-0.00151000000,-0.60000,-0.08000
-0.00150000000,-0.60000,-0.08000
-0.00148999988,-0.60000,-0.08000
-0.00148000000,-0.60000,-0.08000
-0.00147000000,-0.60000,-0.08000
-0.00146000000,-0.60000,-0.08000
-0.00145000000,-0.60000,-0.08000
-0.00144000000,-0.60000,-0.08000
-0.00143000000,-0.60000,-0.08000
-0.00142000000,-0.40000,-0.08000
-0.00140999988,-0.40000,-0.08000
-0.00140000000,-0.60000,-0.08000
-0.00139000000,-0.60000,-0.08000
-0.00137999988,-0.40000,-0.06000
-0.00137000000,-0.40000,-0.08000
-0.00136000000,-0.60000,-0.08000
-0.00134999988,-0.60000,-0.08000
-0.00134000000,-0.60000,-0.08000
-0.00133000000,-0.60000,-0.08000
-0.00131999988,-0.40000,-0.08000
-0.00131000000,-0.40000,-0.10000
-0.00130000000,-0.40000,-0.08000
-0.00128999988,-0.60000,-0.08000
-0.00128000000,-0.60000,-0.08000
-0.00127000000,-0.60000,-0.08000
-0.00125999988,-0.40000,-0.08000
-0.00125000000,-0.40000,-0.08000
-0.00124000000,-0.60000,-0.08000
-0.00122999988,-0.60000,-0.08000
-0.00122000000,-0.40000,-0.08000
-0.00121000000,-0.60000,-0.08000
-0.00120000000,-0.60000,-0.08000
-0.00119000000,-0.60000,-0.08000
-0.00118000000,-0.60000,-0.08000
-0.00117000000,-0.40000,-0.08000
-0.00116000000,-0.40000,-0.08000
-0.00115000000,-0.40000,-0.08000
-0.00114000000,-0.40000,-0.08000
-0.00113000000,-0.60000,-0.08000
-0.00112000000,-0.60000,-0.08000
-0.00111000000,-0.60000,-0.08000
-0.00110000000,-0.40000,-0.08000
-0.00108999988,-0.60000,-0.10000
-0.00108000000,-0.60000,-0.08000
-0.00107000000,-0.60000,-0.08000
-0.00105999988,-0.60000,-0.08000
-0.00105000000,-0.40000,-0.08000
-0.00104000000,-0.60000,-0.08000
-0.00102999994,-0.60000,-0.08000
-0.00101999994,-0.60000,-0.08000
-0.00101000000,-0.40000,-0.08000
-0.00099999994,-0.60000,-0.08000
-0.00099000000,-0.60000,-0.08000
-0.00098000000,-0.60000,-0.08000
-0.00097000000,-0.40000,-0.08000
-0.00096000000,-0.60000,-0.08000
-0.00094999994,-0.60000,-0.08000
-0.00094000000,-0.60000,-0.08000
-0.00093000000,-0.40000,-0.08000
-0.00091999994,-0.60000,-0.08000
-0.00091000000,-0.40000,-0.08000
-0.00090000000,-0.60000,-0.10000
-0.00088999994,-0.40000,-0.08000
-0.00088000000,-0.60000,-0.08000
-0.00087000000,-0.40000,-0.08000
-0.00086000000,-0.60000,-0.08000
-0.00084999994,-0.40000,-0.08000
-0.00084000000,-0.40000,-0.08000
-0.00083000000,-0.40000,-0.08000
-0.00081999994,-0.40000,-0.08000
-0.00081000000,-0.60000,-0.08000
-0.00080000000,-0.40000,-0.08000
-0.00078999994,-0.40000,-0.08000
-0.00078000000,-0.40000,-0.10000
-0.00077000000,-0.40000,-0.08000
-0.00075999994,-0.40000,-0.08000
-0.00075000000,-0.60000,-0.08000
-0.00074000000,-0.40000,-0.08000
-0.00073000000,-0.40000,-0.08000
-0.00072000000,-0.60000,-0.08000
-0.00071000000,-0.40000,-0.08000
-0.00070000000,-0.60000,-0.08000
-0.00068999994,-0.40000,-0.08000
-0.00068000000,-0.40000,-0.08000
-0.00067000000,-0.60000,-0.10000
-0.00065999994,-0.60000,-0.08000
-0.00065000000,-0.60000,-0.08000
-0.00064000000,-0.60000,-0.08000
-0.00062999994,-0.40000,-0.08000
-0.00062000000,-0.60000,-0.06000
-0.00061000000,-0.40000,-0.08000
-0.00060000000,-0.40000,-0.08000
-0.00059000000,-0.60000,-0.08000
-0.00058000000,-0.60000,-0.08000
-0.00057000000,-0.40000,-0.06000
-0.00056000000,-0.60000,-0.06000
-0.00055000000,-0.60000,-0.06000
-0.00054000000,-0.60000,-0.08000
-0.00052999994,-0.60000,-0.08000
-0.00052000000,-0.60000,-0.08000
-0.00050999997,-0.60000,-0.06000
-0.00049999997,-0.40000,-0.06000
-0.00049000000,-0.60000,-0.08000
-0.00048000000,-0.40000,-0.08000
-0.00047000000,-0.40000,-0.08000
-0.00045999997,-0.40000,-0.06000
-0.00045000000,-0.40000,-0.06000
-0.00044000000,-0.60000,-0.08000
-0.00043000000,-0.60000,-0.06000
-0.00042000000,-0.60000,-0.08000
-0.00040999997,-0.60000,-0.06000
-0.00040000000,-0.60000,-0.06000
-0.00039000000,-0.60000,-0.06000
-0.00037999997,-0.60000,-0.08000
-0.00037000000,-0.60000,-0.08000
-0.00036000000,-0.40000,-0.08000
-0.00035000000,-0.40000,-0.06000
-0.00034000000,-0.40000,-0.08000
-0.00032999997,-0.60000,-0.06000
-0.00032000000,-0.40000,-0.08000
-0.00031000000,-0.40000,-0.08000
-0.00030000000,-0.60000,-0.08000
-0.00029000000,-0.40000,-0.06000
-0.00028000000,-0.60000,-0.08000
-0.00027000000,-0.60000,-0.08000
-0.00026000000,-0.60000,-0.08000
-0.00024999998,-0.40000,-0.06000
-0.00024000000,-0.40000,-0.06000
-0.00022999998,-0.40000,-0.06000
-0.00022000000,-0.60000,-0.08000
-0.00021000000,-0.40000,-0.06000
-0.00020000000,-0.40000,-0.08000
-0.00018999998,-0.60000,-0.06000
-0.00018000000,-0.60000,-0.06000
-0.00017000000,-0.40000,-0.06000
-0.00016000000,-0.40000,-0.06000
-0.00015000000,-0.60000,-0.06000
-0.00014000000,-0.40000,-0.06000
-0.00013000000,-0.40000,-0.06000
-0.00012000000,-0.40000,-0.04000
-0.00011000000,-0.40000,-0.04000
-0.00010000000,-0.40000,0.00
-0.00009000000,-0.40000,0.04000
-0.00008000000,-0.20000,0.12000
-0.00007000000,-0.20000,0.22000
-0.00006000000,0.00,0.40000
-0.00005000000,1.00000,1.58000
-0.00004000000,1.20000,1.64000
-0.00003000000,1.20000,1.64000
-0.00002000000,1.20000,1.64000
-0.00001000000,1.20000,1.66000
 0.00000000000,0.60000,1.14000
 0.00001000000,1.20000,1.62000
 0.00002000000,1.20000,1.66000
 0.00003000000,1.20000,1.66000
 0.00004000000,1.20000,1.66000
 0.00005000000,1.20000,1.64000
 0.00006000000,1.20000,1.66000
 0.00007000000,1.20000,1.66000
 0.00008000000,1.40000,1.64000
 0.00009000000,1.20000,1.64000
 0.00010000000,1.20000,1.66000
 0.00011000000,1.40000,1.66000
 0.00012000000,1.40000,1.66000
 0.00013000000,1.40000,1.64000
 0.00014000000,1.40000,1.66000
 0.00015000000,1.40000,1.64000
 0.00016000000,1.40000,1.64000
 0.00017000000,1.40000,1.64000
 0.00018000000,1.40000,1.64000
 0.00018999998,1.40000,1.64000
 0.00020000000,1.40000,1.64000
 0.00021000000,1.40000,1.64000
 0.00022000000,1.40000,1.64000
 0.00022999998,1.40000,1.62000
 0.00024000000,1.40000,1.66000
 0.00024999998,1.40000,1.64000
 0.00026000000,1.40000,1.64000
 0.00027000000,1.40000,1.64000
 0.00028000000,1.40000,1.64000
 0.00029000000,1.40000,1.64000
 0.00030000000,1.40000,1.64000
 0.00031000000,1.40000,1.64000
 0.00032000000,1.40000,1.64000
 0.00032999997,1.40000,1.64000
 0.00034000000,1.60000,1.64000
 0.00035000000,1.40000,1.64000
 0.00036000000,1.60000,1.64000
 0.00037000000,1.60000,1.64000
 0.00037999997,1.60000,1.64000
 0.00039000000,1.60000,1.64000
 0.00040000000,1.60000,1.64000
 0.00040999997,1.60000,1.64000
 0.00042000000,1.60000,1.64000
 0.00043000000,1.60000,1.64000
 0.00044000000,1.60000,1.64000
 0.00045000000,1.60000,1.64000
 0.00045999997,1.60000,1.62000
 0.00047000000,1.60000,1.64000
 0.00048000000,1.60000,1.64000
 0.00049000000,1.60000,1.64000
 0.00049999997,1.60000,1.64000
 0.00050999997,1.60000,1.64000
 0.00052000000,1.60000,1.62000
 0.00052999994,1.60000,1.62000
 0.00054000000,1.80000,1.62000
 0.00055000000,1.60000,1.64000
 0.00056000000,1.60000,1.62000
 0.00057000000,1.80000,1.64000
 0.00058000000,1.80000,1.64000
 0.00059000000,1.80000,1.64000
 0.00060000000,1.80000,1.62000
 0.00061000000,1.80000,1.64000
 0.00062000000,1.80000,1.62000
 0.00062999994,1.80000,1.62000
 0.00064000000,1.80000,1.62000
 0.00065000000,1.80000,1.62000
 0.00065999994,1.80000,1.62000
 0.00067000000,1.80000,1.62000
 0.00068000000,1.80000,1.62000
 0.00068999994,1.80000,1.62000
 0.00070000000,1.80000,1.62000
 0.00071000000,1.80000,1.64000
 0.00072000000,1.80000,1.62000
 0.00073000000,1.80000,1.62000
 0.00074000000,1.80000,1.62000
 0.00075000000,1.80000,1.64000
 0.00075999994,1.80000,1.62000
 0.00077000000,1.80000,1.62000
 0.00078000000,1.80000,1.64000
 0.00078999994,2.00000,1.62000
 0.00080000000,2.00000,1.60000
 0.00081000000,1.80000,1.62000
 0.00081999994,2.00000,1.62000
 0.00083000000,2.00000,1.62000
 0.00084000000,2.00000,1.62000
 0.00084999994,2.00000,1.62000
 0.00086000000,2.00000,1.62000
 0.00087000000,2.00000,1.62000
 0.00088000000,2.00000,1.62000
 0.00088999994,2.00000,1.62000
 0.00090000000,2.00000,1.62000
 0.00091000000,2.00000,1.62000
 0.00091999994,2.00000,1.62000
 0.00093000000,2.00000,1.62000
 0.00094000000,2.00000,1.62000
 0.00094999994,2.00000,1.62000
 0.00096000000,2.00000,1.62000
 0.00097000000,2.00000,1.62000
 0.00098000000,2.00000,1.62000
 0.00099000000,2.00000,1.62000
 0.00099999994,2.00000,1.60000
 0.00101000000,2.00000,1.62000
 0.00101999994,2.00000,1.62000
 0.00102999994,2.00000,1.62000
 0.00104000000,2.00000,1.62000
 0.00105000000,2.20000,1.62000
 0.00105999988,2.20000,1.62000
 0.00107000000,2.00000,1.60000
 0.00108000000,2.20000,1.62000
 0.00108999988,2.20000,1.60000
 0.00110000000,2.20000,1.62000
 0.00111000000,2.20000,1.62000
 0.00112000000,2.20000,1.62000
 0.00113000000,2.20000,1.62000
 0.00114000000,2.20000,1.64000
 0.00115000000,2.20000,1.62000
 0.00116000000,2.20000,1.60000
 0.00117000000,2.20000,1.60000
 0.00118000000,2.20000,1.62000
 0.00119000000,2.20000,1.60000
 0.00120000000,2.20000,1.60000
 0.00121000000,2.20000,1.62000
 0.00122000000,2.40000,1.62000
 0.00122999988,2.20000,1.62000
 0.00124000000,2.20000,1.60000
 0.00125000000,2.20000,1.62000
 0.00125999988,2.20000,1.62000
 0.00127000000,2.20000,1.60000
 0.00128000000,2.40000,1.62000
 0.00128999988,2.20000,1.62000
 0.00130000000,2.40000,1.60000
 0.00131000000,2.20000,1.62000
 0.00131999988,2.40000,1.62000
 0.00133000000,2.40000,1.60000
 0.00134000000,2.20000,1.62000
 0.00134999988,2.40000,1.60000
 0.00136000000,2.40000,1.62000
 0.00137000000,2.40000,1.62000
 0.00137999988,2.40000,1.60000
 0.00139000000,2.40000,1.60000
 0.00140000000,2.20000,1.62000
 0.00140999988,2.40000,1.60000
 0.00142000000,2.40000,1.60000
 0.00143000000,2.40000,1.62000
 0.00144000000,2.40000,1.62000
 0.00145000000,2.40000,1.62000
 0.00146000000,2.40000,1.62000
 0.00147000000,2.40000,1.60000
 0.00148000000,2.40000,1.60000
 0.00148999988,2.40000,1.62000
 0.00150000000,2.40000,1.60000
 0.00151000000,2.40000,1.62000
 0.00151999988,2.40000,1.60000
 0.00153000000,2.40000,1.60000
 0.00154000000,2.60000,1.60000
 0.00154999988,2.40000,1.60000
 0.00156000000,2.40000,1.62000
 0.00157000000,2.60000,1.62000
 0.00157999988,2.40000,1.62000
 0.00159000000,2.60000,1.62000
 0.00160000000,2.40000,1.62000
 0.00160999988,2.40000,1.60000
 0.00162000000,2.60000,1.60000
 0.00163000000,2.60000,1.62000
 0.00163999988,2.60000,1.62000
 0.00165000000,2.60000,1.62000
 0.00166000000,2.60000,1.62000
 0.00166999988,2.60000,1.62000
 0.00168000000,2.60000,1.62000
 0.00169000000,2.60000,1.60000
 0.00169999988,2.60000,1.60000
 0.00171000000,2.60000,1.60000
 0.00172000000,2.60000,1.60000
 0.00172999988,2.60000,1.60000
 0.00174000000,2.60000,1.60000
 0.00175000000,2.60000,1.60000
 0.00176000000,2.60000,1.60000
 0.00177000000,2.60000,1.60000
 0.00177999988,2.60000,1.60000
 0.00179000000,2.60000,1.60000
 0.00180000000,2.80000,1.62000
 0.00180999988,2.60000,1.60000
 0.00182000000,2.80000,1.60000
 0.00183000000,2.80000,1.62000
 0.00183999988,2.80000,1.60000
 0.00185000000,2.80000,1.60000
 0.00186000000,2.80000,1.60000
 0.00186999988,2.80000,1.60000
 0.00188000000,2.80000,1.60000
 0.00189000000,2.80000,1.62000
 0.00189999988,2.80000,1.60000
 0.00191000000,2.80000,1.62000
 0.00192000000,2.80000,1.60000
 0.00192999988,2.80000,1.60000
 0.00194000000,2.80000,1.60000
 0.00195000000,2.80000,1.64000
 0.00196000000,2.80000,1.62000
 0.00196999984,2.80000,1.60000
 0.00198000000,2.80000,1.60000
 0.00199000000,2.80000,1.62000
 0.00199999984,2.80000,1.60000
 0.00201000000,2.80000,1.60000
 0.00202000000,2.80000,1.60000
 0.00202999984,2.80000,1.62000
 0.00204000000,2.80000,1.60000
 0.00205000000,2.80000,1.60000
 0.00205999984,3.00000,1.60000
 0.00207000000,2.80000,1.60000
 0.00208000000,3.00000,1.62000
 0.00208999984,3.00000,1.60000
 0.00210000000,3.00000,1.62000
 0.00211000000,3.00000,1.60000
 0.00211999984,3.00000,1.62000
 0.00212999984,3.00000,1.60000
 0.00214000000,3.00000,1.62000
 0.00214999984,3.00000,1.60000
 0.00215999984,3.00000,1.60000
 0.00217000000,3.00000,1.60000
 0.00217999984,3.00000,1.60000
 0.00218999984,3.00000,1.60000
 0.00220000000,3.00000,1.60000
 0.00220999984,3.00000,1.60000
 0.00221999984,3.00000,1.62000
 0.00223000000,3.00000,1.62000
 0.00224000000,3.00000,1.60000
 0.00224999984,3.00000,1.60000
 0.00226000000,3.20000,1.60000
 0.00227000000,3.00000,1.60000
 0.00227999984,3.00000,1.60000
 0.00229000000,3.00000,1.62000
 0.00230000000,3.20000,1.60000
 0.00230999984,3.20000,1.60000
 0.00232000000,3.20000,1.62000
 0.00233000000,3.20000,1.60000
 0.00233999984,3.20000,1.60000
 0.00235000000,3.00000,1.60000
 0.00236000000,3.20000,1.60000
 0.00236999984,3.20000,1.60000
 0.00238000000,3.20000,1.62000
 0.00239000000,3.20000,1.60000
 0.00239999984,3.20000,1.60000
 0.00241000000,3.20000,1.62000
 0.00242000000,3.20000,1.60000
 0.00242999984,3.20000,1.60000
 0.00244000000,3.20000,1.60000
 0.00245000000,3.20000,1.60000
 0.00245999984,3.20000,1.60000
 0.00247000000,3.20000,1.60000
 0.00248000000,3.20000,1.62000
 0.00248999984,3.20000,1.62000
 0.00250000000,3.20000,1.60000
 0.00251000000,3.20000,1.60000
 0.00251999984,3.20000,1.62000
 0.00253000000,3.40000,1.60000
 0.00254000000,3.20000,1.60000
 0.00254999984,3.40000,1.60000
 0.00256000000,3.40000,1.60000
 0.00257000000,3.20000,1.62000
 0.00257999984,3.40000,1.60000
 0.00259000000,3.40000,1.60000
 0.00260000000,3.40000,1.60000
 0.00260999984,3.40000,1.60000
 0.00262000000,3.40000,1.60000
 0.00263000000,3.40000,1.60000
 0.00264000000,3.40000,1.62000
 0.00265000000,3.40000,1.60000
 0.00266000000,3.40000,1.60000
 0.00266999969,3.40000,1.60000
 0.00268000000,3.40000,1.62000
 0.00269000000,3.40000,1.62000
 0.00269999969,3.40000,1.60000
 0.00271000000,3.40000,1.62000
 0.00272000000,3.40000,1.60000
 0.00272999969,3.40000,1.60000
 0.00274000000,3.40000,1.60000
 0.00275000000,3.40000,1.60000
 0.00275999969,3.40000,1.60000
 0.00277000000,3.40000,1.60000
 0.00278000000,3.60000,1.62000
 0.00278999969,3.60000,1.60000
 0.00280000000,3.60000,1.62000
 0.00281000000,3.40000,1.60000
 0.00281999969,3.60000,1.62000
 0.00283000000,3.60000,1.60000
 0.00284000000,3.40000,1.60000
 0.00284999969,3.60000,1.62000
 0.00286000000,3.40000,1.60000
 0.00287000000,3.60000,1.62000
 0.00288000000,3.60000,1.60000
 0.00289000000,3.60000,1.62000
 0.00290000000,3.60000,1.60000
 0.00291000000,3.60000,1.60000
 0.00292000000,3.60000,1.62000
 0.00293000000,3.60000,1.62000
 0.00294000000,3.60000,1.60000
 0.00295000000,3.60000,1.60000
 0.00296000000,3.60000,1.62000
 0.00297000000,3.60000,1.60000
 0.00298000000,3.60000,1.62000
 0.00299000000,3.60000,1.60000
 0.00300000000,3.60000,1.60000
 0.00301000000,3.60000,1.60000
 0.00302000000,3.80000,1.60000
 0.00303000000,3.80000,1.62000
 0.00304000000,3.80000,1.62000
 0.00305000000,3.60000,1.62000
 0.00306000000,3.60000,1.60000
 0.00307000000,3.80000,1.60000
 0.00308000000,3.80000,1.60000
 0.00309000000,3.80000,1.60000
 0.00310000000,3.80000,1.60000
 0.00311000000,3.80000,1.60000
 0.00312000000,3.80000,1.62000
 0.00313000000,3.80000,1.62000
 0.00314000000,3.80000,1.62000
 0.00315000000,3.80000,1.60000
 0.00316000000,3.80000,1.62000
 0.00317000000,3.80000,1.62000
 0.00318000000,3.80000,1.62000
 0.00318999969,3.80000,1.62000
 0.00320000000,3.80000,1.62000
 0.00321000000,4.00000,1.62000
 0.00321999969,4.00000,1.62000
 0.00323000000,3.80000,1.60000
 0.00324000000,3.80000,1.60000
 0.00324999969,3.80000,1.62000
 0.00326000000,3.80000,1.62000
 0.00327000000,3.80000,1.60000
 0.00327999969,3.80000,1.62000
 0.00329000000,3.80000,1.62000
 0.00330000000,4.00000,1.62000
 0.00330999969,3.80000,1.62000
 0.00332000000,4.00000,1.60000
 0.00333000000,4.00000,1.60000
 0.00333999969,4.00000,1.60000
 0.00335000000,3.80000,1.62000
 0.00336000000,4.00000,1.62000
 0.00336999969,4.00000,1.62000
 0.00338000000,4.00000,1.60000
 0.00339000000,4.00000,1.62000
 0.00339999969,4.00000,1.60000
 0.00341000000,4.00000,1.62000
 0.00342000000,4.00000,1.60000
 0.00342999969,4.00000,1.62000
 0.00344000000,4.00000,1.62000
 0.00345000000,4.00000,1.62000
 0.00345999969,4.20000,1.62000
 0.00347000000,4.00000,1.60000
 0.00348000000,4.00000,1.62000
 0.00348999969,4.00000,1.62000
 0.00350000000,4.00000,1.60000
 0.00351000000,4.00000,1.62000
